Id_Direccion;Dirección;referencia_direc
11412;MODESTO CHAVEZ OE3-424 Y JAIME ROLDOS;DIAGONAL A CNT
11413;VIA BARBASQUILLO;
11414;AVENIDA METROPOLITANA S/N CALLE 9 Y 15 DE OCTUBRE;FRENTE AL PARQUE DE MINDO
11415;PLAYITA MIA;
11416;;
11417;AV. REALES TAMARINDOS S/N. A LADO DEL COLEGIO CRUZ DEL NORTE;
11418;calle 9 de Octubre s/n Sucre;
11419;MALECON JUNTO AL REST. GEMITA;
11420;PROLONGACIÓN AV. MANABI. PLAZA P.;A 2 CUADRAS DEL DISPENSARIO IESS VILLA FLORA
11421;SIETE D EOCTUBRE WALTER ANDRADE;
11422;AV. HIPOLITO GONZALEZ S/N Y AV. RIO AMAZONAS;
11423;AV. MANABI ENTRE CICERON ROBLES Y PAULO EMILIO MACIAS;
11424;AV. NAPO E2-28 Y SALCEDO;
11425;CALLE 110 A. MALECON PARQUE DEL MARISCO;
11426;COOP. URBANOR, MZ. 164, SL. 7;
11427;MALECÓN Y CALLE JUAN BENIGNO VELA;
11428;AV. GENERAL ENRIQUEZ 36-07, DIAGONAL BANCO INTERNACIONAL; CIUDADELA 1 DE MAYO ESQUINA. A UN LADO DEL TALLER MORÁN 
11429;COOP. ABDALA BUCARAM, SOLAR 17, MZ 1 ;
11430;CALLEJON 11 N-E Y AV. NICASIO SAFADI 3 N-E (CDLA. ATARAZANA MZ. G-3 VILLA #12);
11431;AV. 9 DE OCTUBRE S/N Y AV. GUAYAQUIL;
11432;ATANACIO SANTOS S/N 25 DE DICIEMBRE;A UNA CUADRA DE LA PLAZA FOCH
11433;VIA CRUCITA KM 31/2; DIAGONAL COMERCIAL REINA 
11434;Parroquia Casacay;
11435;CDLA. LOMAS DE URDESA, CALLE QUINTA, SOLAR #1 Y GUAYACANES, MZ. #63;
11436;JOSÉ CALAMA E7-56 y REINA VICTORIA;
11437;SIXTO FIGUEROA  S/N LIBERTAD;
11438;CALLE PAULO EMILIO MACIAS Y AV. MANABI;
11439;AV. 35 Y CALLE 21;
11440;ESCOBEDO # 3 Y VELEZ;
11441;URB.LOUMENHI MZ-C L#6 c.2;
11442;AV. UNIVERSITARIA FRENTE A CABALLO DE TROYA;
11443;AV. J - 5 S/N Y CALLE J - 10;
11444;COOP. LOS TULIPANES, MZ. 1123, SOLAR 25;
11445;AV. BOLIVAR S/N Y MUÑOZ DAVILA;
11446;PRINCIPAL S/N Y SAN PEDRO (SAN MATEO);
11447;SAN MATEO, BARRIO VIRGEN DEL MAR MZ-1 LOTE 04;
11448;AV. 9 DE OCTUBRE Y PIEDRAHÍTA, MZ. 174, SOLAR 8;DIAGONAL A LA IGLESIA
11449;CALLE 25 AV. 35; EN LA SUBIDA A LA IGLESIA DE LAS CARMELITASALADO DE LA CASA DE RETIROS VILLA BRISSON 
11450;AV CIRCUNVALACION Y SIMON BOLIVAR CALLE DANIEL HIDALGO;
11451;SAUCES 7 SOLAR 10 MZ 437;
11452;JUAN MONTALVO S/N SUCRE;
11453;BRISSON S/N SANTA TERESA;
11454;PARQUE DEL MARISCO;A DOS CUADRAS DEL GIMNASIO COSTA AZUL
11455;AV. FLAVIO REYES Y AV. 26;
11456;PLAZA BEACH LOCAL 10;
11457;CIUD. ULEAM MZ-AE LOTE 7 Y 8;
11458;CIUDADELA COSTA AZUL LOTE 8 MANZANA X;
11459;MALECON Y VIA SAN ISIDRO;
11460;NAPO Y CHIMBORAZO;
11461;CALLE LOS NARDOS Y AV. 15 DE ABRIL;
11462;AV. FLAVIO REYES Y CALLE 26;CENTRO COMERCIAL PLAZA DE LAS AMERICAS
11463;VIA PRINCIPAL CHARAPOTO-SAN JACINTO;
11464;PLAZA ACOSTA Y LOPEZ CASTILLO;
11465;VEINTIMILLA E7-45 Y REINA VICTORIA;
11466;NACIONES UNIDAS s/n y amÉrica;DIAGONAL AL CONCEJO DE LA JUDICATURA
11467;AV. FLAVIO REYES Y CALLE 29 Y 30;
11468;CARRION PINZANO Y CRISTOBAL COLON;
11469;MALECÓN JULIO IZURIETA BARRIO ISLA DE LA PLATA;
11470;E5 JUAN LEóN MERA N22-37 y N22 JERóNIMO CARRIóN; REDONDEL DE MONUMENTO A LOS BOMBEROS,&nbsp A QUINIENTOS METROS DE KIA MOTORS 
11471;AV. REALES TAMARINDOS Y ATANACIO SANTOS;
11472;MALECÓN Y COSTA AZÚL;
11473;CALLE 20 ENTRE AV. 22 Y 23; Plaza Alianza frente a quinta Guillen 
11474;PRINCIPAL SN CDLA LOS ELECTRICOS; Plaza Alianza 
11475;PLAZA DEL SOL LOCAL 24;
11476;AV. MANABI Y TENNIS CLUB (PLAZA DEL SOL PRIMER PISO);SANTA MARÍA
11477;Avenida 5 de Junio s/n s/n; EN EL INTERIOR DEL PARQUE LAS VEGAS 
11478;Avenida 5 de junio  S/N S/N;
11479;CALLE 27 AV. 35;
11480;JUAN MONTALVO 385 Y AV. INTEROCEÁNICA;
11481;COLÓN S/N QUIROGA;
11482;AV. PRINCIPAL 307 ENTRE CALLE SEGUNDA Y TERCERA;
11483;PORTETE #3102 Y LEONIDAS PLAZA;
11484;AV. PAULO EMILIO MACIAS Y TERNIS CLUB;
11485;B.SANTA MONICA, AV.24 Y C.20;
11486;AVE. 24 S/N CALLE 20;
11487;AV. LOS DELFINES Y AV. QUITO ;
11488;10 DE AGOSTO Y CHILE, DIAGONAL AL BANCO DEL PACIFICO;
11489;AV. AMERICA Y TENNIS CLUB;
11490;C.20 Y AV.22Y23;FRENTE A HELADERIA HEIDY
11491;GARCIA MORENO Y VELASCO IBARRA;
11492;AV. MALECON DE TARQUI ENTRE CALLES 105 Y 106;FRENTE AL COLEGIO MANUELA CAÑIZARES
11493;B/SAN AGUSTIN C.ALBERTO CANTOS S/N Y JIMMY GARCIA;FRENTE DEL MEMORIAL
11494;HERNáN CORTEZ N58-253 y VACA DE CASTRO;
11495;CALLE 16 AV. 6 Y 7; frente a la terminal terrestre 
11496;av. 6 DE DICIEMBRE  N24-201 y JOSé CALAMA;
11497;JUAN JOSé DE VILLALENGUA OE3-63 y AV. AMERICA;
11498;JAVIER SANTOS Y MARCOS QUINTO;
11499;Av. Sixto Duran Ballen SN Cdla. Guerrero;
11500;PLAZA DEL SOL VIA A BARVASQUILLO;
11501;VIA A SAN MATEO PARROQUIA SANTA MARIANITA;
11502;C.102-103 AV.107 PARROQUIA TARQUI;PISO: 1. SECTOR: FRENTE TATTO
11503;CALLE 113 Y AV.104;
11504;GRANDA CENTENO ENTRE 5 DE JUNIO Y AV MANABÍ;
11505;CALLE 9 AV 24; DIAGONAL A MARTINICA. 
11506;Juan León Mera N23-41 Baquedano;A 100 METROS DEL CLUB CHAFIC BITAR
11507;MALECON JULIO IZURIETA Y MARISCAL SUCRE;
11508;CALLE 18 BARRIO CORDOVA;
11509;VIA BARBASQUILLO CIUDADELA ULEAM LOTES 7 Y 8;
11510;CALCETA S/N CALCETA;A LADO DE LA PARRILLADA DON PINTO
11511;SECTOR LAS CONCHAS AV. CARLOS ESPINOZA LARREA PATIO COMIDA SUPERMAXI; A UNA CUADRA DE ANETA 
11512;CALLE SUCRE Y BOLIVAR FRENTE A LA PLAZOLETA;
11513;CALLE 12 VIA SAN MATEO BARRIO 24 DE MAYO;
11514;;
11515;CALLE 10 DE AGOSTO S/N CALLE MARQUEZ DE LA PLATA;
11516;LOS CACTUS EL PALMAR;
11517;LOTIZACION ROCAFUERTE AV.112;
11518;CIUDADELA LOS CACTUS LT. 2C;A CUARENTA METROS DE LAS CABAÑAS SOUT BEACH
11519;AV.105 CALLE 107 Y 108;
11520;AVDA. 2 E/CALLES 9 Y 10; PUNTA BIKINI 
11521;CDLA. UNIVERSITARIA;
11522;MALECON DE ATACAMES 2 QUINCEAVA;
11523;AV. MANABI ENTRE TENNIS CLUB Y CALLE NUEVA;
11524;AV.QUITO S/N PUNTA DE CHARAPOTO;
11525;BARRIO CHIMBORAZO AVENIDA 10 DE AGOSTO Y MANGLARALTO;
11526;FLAVIO REYES MZ. Q L.T. 22 CALLE 30;
11527;AV. FLAVIO REYES Y CALLE 30;
11528;AVDA. MALECON Y CALLE 106;
11529;SITIO MAZATO VIA INTERBARRIAL;A UNA CUADRA DE ANTIGUA IGLESIA CATOLICA
11530;AV. MANABI Y GRANDA CENTENO;A DOS CUADRAS DEL PARQUE CENTRAL
11531;AV. 11 DE NOVIEMBRE No. 7 Y AV. CANONIGO RAMOS;
11532;C.101 Malecon Tarqui Frente   (PLAYITAMIA;FRENTE A LA MUEBLERIA Z.M.
11533;AV RUPERTO DELGADO S/N ELOY ALFARO;JUNTO AL UPC RAMIREZ DAVALOS
11534;RUPERTO DELGADO S/N ELOY ALFARO; VIA A PORTOVIEJO A UNA CUADRA DEL BANCO DEL PICHINCHA, DIAGONAL AL HOTEL LINDON GARCIA 
11535;MALECON Y CALLE 52;FRENTE DE CONSEJO DE LA JUDICATURA
11536;QUITO S/N GABRIELA MISTRAL;
11537;RAMÍREZ DÁVALOS E4-42 Y AV RÍO AMAZONAS;A DOS CUADRAS DE LA PLAZA DEL TEATRO
11538;24 DE MAYO S/N SANTA TERESITA;
11539;Reina Victoria N23-98 y Wilson;
11540;KM 42 VIA CHONE;BARRIO LA VICTORIA, A LADO DEL PARQUE LA VICTORIA
11541;ORIENTE OE1-26 Y GUAYAQUIL;
11542;ROCAFUERTE Y PEDRO GUAL ;A LADO DEL HOTEL PLAYAS
11543;CALLES 101-102 AV. 106; DIAGONAL A LA UNIVERSIDAD CENTRAL&nbsp  
11544;VIA COLISA S/N BARRIO LA VICTORIA ;A TRESCIENTOS METROS DEL CAFE BAR YUBARTA
11545;AV. MANABÍ Y TENNIS CLUB;
11546;AV. JUAN PEREIRA S/N MANABÍ; COMUNA MONTAÑITA 
11547;ALEJO LASCANO 0000 SANTISTEVAN ;
11548;JUAN MONTALVO S/N VICTOR BALON;
11549;SAN LORENZO AV. 13 Y CALLE 5 ;
11550;CALLE GUIDO CHIRIBOGA S/N CALLE LUIS ROSALES;
11551;C.14 AV. 6;
11552;AV. CESAR RUPERTI BARRIO SAN JORGE;
11553;URBANIZACION MANTA 2000 CALLE 12;
11554;CALLE 121 AV. 105;TUMBACO
11555;AV. 24 ENTRE CALLE 15 Y 16;
11556;C.20 EL MURCIELAGO;
11557;PASEO MARIA EGAS AV.3 CALLE 10 Y 11;
11558;GONZALO DE VERA OE2-52  Y VICENTE ROCAFUERTE;
11559;AV.FLAVIO REYES E/CALLES;JUNTO AL CONDADO, VÍA CARCELÉN
11560;CALLE 309 Y AV 212;
11561;PEDRO GUAL Y ROCAFUERTE;
11562;AV REALES TAMARINDOS Y CICERÓN ROBLES;
11563;mariscal sucre n71-830 Y la esperanza;
11564;MALECON SANTA MARIANITA; Lubricadora Tres Marias&nbsp  
11565;PARROQUIA SANTA MARIANITA;
11566;AVENIDA MANABI FRENTE ANTIGUO AEROPUERTO;
11567;CDLA. EL PALMAR MAZ.D-10 VILLA 4;
11568;SUCRE S/N Velez ;
11569;AV. QUITO 128;CC LA MANZANA PATIO DE COMIDAS
11570;MALECON PLAYA DE ATACAMES;PLAZA SOLANDA
11571;MARCO QUINTO;
11572;AV. FLAVIO REYES ENTRE AV. 19 Y 20;
11573;GARCíA MORENO N1-42 y ROCAFUERTE;
11574;SALVADOR BRAVO S20 y JOSÉ MARÍA ALEMÁN;
11575;CALLE 15 DE ABRIL Y AV. URUGUAY;
11576;BARRIO EL MURCIELAGO AV FLAVIO REYES Y CALLE M-22;
11577;AV. FLAVIO REYES Y AV. 23;
11578;AV.23 Y AV. FLAVIO REYES;
11579;Av.Flavio Reyes y C.20;
11580;UNIÑA 2 Mz-HL#1.2;
11581;BOLIVAR Y MERA;A LADO DE CNEL CRUCITA
11582;AV 17 DE JULIO S/N Y 6 DE DICIEMBRE;
11583;CALLE 121 Y AV 104;
11584;AV. ARIZADA Y LUIS LEON;
11585;MALECÓN NORTE SN SN;
11586;AV FLAVIO REYES Y CALLE 21; SECTOR EL PALMAR CIUDADELA LOS CACTUS 
11587;MALECON DEL RIO Y LOS CROTOS;
11588;AV. ELOY ALFARO, DIAGONAL A LA UNIVERSIDAD ELOY ALFARO;
11589;AV. CHARLES DARWIN Y 12 DE FEBRERO;FRENTE A GALPONES
11590;CALLE W S/N VÍA PUERTO-AEROPUERTO;FRENTE A GALPONES
11591;MANABÍ S/N ENTRE ELOY ALFARO Y JUÁN PEREIRA;
11592;LA PAZ CALLE 297 S/N;A LADO DE LA FERRETERIA SU CONVENIENCIA
11593;GEOVANNY CALLES S/N Y DE LOS FUNDAdores;A UNA CUADRA DEL BANCO PICHINCHA DE LA PLAZA GRANDE
11594;geovanny calles s/n y de los fundadores; A los cuadras del Distrito de Educacion Manta 
11595;SANTA MARIANITA;
11596;RUTA DEL SPONDYLUS S/N RUTA DEL SPONDYLUS;
11597;N4A ESPEJO OE3-45 y VENEZUELA;
11598;Calle 20 S/N Avenida 28;
11599;BARRIO BUENA VISTA VIA CIRCUNVALACION;
11600;LOS ALMENDROS CALLE S/N Y AV. 24;
11601;KM 140 CALACALI - PUERTO QUITO;
11602;MALECON FERNANDO CASIS AL LADO HOSTAL MATEO;
11603;MALECON ESCENICO; Barrio el Mirador Calle el Delfin atras del terminal terrestre&nbsp  
11604;AV. FLAVIO REYES Y CALLE 20;
11605;AV. FLAVIO REYES Y CALLE 20;
11606;CALLE 20 Y AV. 21;A LADO DEL RESTAURANT EL DELFIN
11607;Calle el Delfin  S/N S/N; &nbsp El establecimiento esta ubicado una cuadra antes de llegar al mercado central eso si se esta bajando la calle 12 y al frente del hotel tenemos un taller que arreglan bicicleta y tambien esta la Asociacion de interprofecional de artesanos de manta 
11608;AV. GARCIA MORENO Y PEDERNALES;PLAZA FOCH
11609;AV. HUMBERTO GONZALEZ-VIA TOSAGUA-CALCETA. FRENTE AL COLEGIO 13 DE OCTUBRE;PLAZA FOCH
11610;MALECON S/N VIÑA DEL MAR;
11611;calle 12 S/N avenida 17; Diagonal a la U.E. Pedro Vicente Maldonado 
11612;FOCH E6-11 Y REINA VICTORIA;
11613;FOCH E6-11 Y REINA VICTORIA;A MEDIA CUADRA DE LA POLICIA DE TRANSITO
11614;VICENTE AGUIRRE S/N Y MARQUEZA DE SOLANDA;
11615;Calle Vicente Aguirre s/n Gallo de la Peña; HOTEL JIMMY se encuentra ubicado a una cuadra del polideportivo via a Pujili guiese por su rótulo. Desde el terminal terrestre de Latacunga&nbsp hacia el establecimiento son 10 minutos a pie. 
11616;C.C. PLAZA DEL SOL LOCAL B 20;
11617;Foch E4-51 Y Luis Cordero; A lado iglesia Shadai 
11618;AV. 18-19 FLAVIO REYES;
11619;Av. 5 DE JUNIO  189 AV. COTOPAXI;
11620;6TA S/N Y MALECON; diagonal banco pichincha del redondel de la zona rosa santo domingo frente a farmacia cruz azul 
11621;Antiguo carretero colorado s/n Vía colorado;A LADO DEL COMERCIAL CHUCHO DOS
11622;CALLE 18 Y MALECON;
11623;VIA A SAN MATEO;
11624;av abrahan calazacon  Pasaje 3 Pasaje 5;A UNA MEDIA CUADRA DE LA ENTRADA AL PARQUE BICENTENARIO
11625;;A MEDIA CUADRA DEL PARQUE BICENTENARIO
11626;EL LUBO SAN LORENZO;
11627;AV. ABRAHAM CALAZACÓN DIAGONAL AL COLEGIO PÍO XII;
11628;real audiencia oe3-10  Y alfonso yépez;
11629;REAL AUDIENCIA OE3-10 Y ALFONSO YÉPEZ;
11630;MORALES E/P. GUAL Y 9 DE OCTUBRE;
11631;AV. QUITO S/N;
11632;VIA CHONE;
11633;RICAURTE Y CORDOVA;
11634;AV. MALECON ENTRE 13 Y14;
11635;AV. BOLIVAR Y CIRCUNVALACION;
11636;CALLE SUCRE Y MORALES EDF. DINAMON PLANTA BAJA;SANA SAN
11637;Av. Virgilio Ratty 802 Av. Bolivar;SANA SANA
11638; C.119 AV.104 LOS ESTEROS;DIAGONAL AL EDIFICIO CLARO
11639;MALECON;SANA SANA
11640;MERA 613 SUCRE - BOLIVAR;
11641;GRAN COLOMBIA 521 MARIANO CUEVA;FRENTE A TURISA
11642;9 DE OCTUBRE S/N SANTA ROSA;
11643;BERNARDO VALDIVIESO 830 10 DE AGOSTO; Frente al Mall del Pacifico 
11644;VINTIMILLA 3-11 Y BOLIVAR;
11645;Amazonas N24-141 Y GENERAL Foch;
11646;AV. BOLIVAR;
11647;Av. Malecon S/N Calle 23;
11648;AV. 5 DE JUNIO, KM. 1 1/2 VIA PICOAZA;
11649;AV. MALECON Y CALLE 19, CENTRO COMERCIAL PLAYA JOCAY;
11650;VIA PUERTO AEROPUERTO FRENTE AL EDIF. VERA;
11651;AV JAIME CHAVEZ GUTIERRES;
11652;CALLE 15 Y AV 28;ENTRADA A CANOA
11653;VIA BAHIA-CHONE KM 6 1/2. AV SIXTO DURÁN BALLEN;
11654;KILOMETRO 6 1/2;DIAGONAL A CABAÑAS RESTAURANT EL ATARDECER
11655;AV. MANABI Y JUAN PIO MONTUFAR;
11656;PRINCIPAL S/N KM 01 VIA A SAN VICENTE;
11657;GENERAL CORDOVA Y MALECON; A 500 METROS DEL CENTRO DE SALUD 
11658;AV. QUITO S/N S/N;
11659;MALECON JULIO IZURIETA;
11660;MALECON JULIO IZURIETA Y ALEJO LAZCANO;DIAGONAL AL HOTEL PLAYA MURCIELAGO
11661;POMPEYO GUERRA  S/N SAN FRANCISCO;
11662;OLMEDO 706 Y 9 DE OCTUBRE;
11663;MALECON JULIO IZURIETA;
11664;Vía Barbasquillo S/N Centro Comercial La Quadra;
11665;CDLA. 12 DE OCTUBRE, PTO. RICO - LAS TUNAS;FRENTE AL TALLER RADIO ALARCON
11666;ALEJO LASCANO Y PEDRO GUAL;
11667;CALLE RICAURTE Y CÓRDOVA, EDF.EL BARÓN;
11668;CALLE 127 VIA AL PALMAR;
11669;13 S/N AV. 7 Y 8; Malecón Julio Izurieta y Calle Mariscal Sucre 
11670;BARRIO LAS MERCEDES - CALLE PRINCIPAL;
11671;AV. BOLÍVAR Y CHECA;DIAGONAL A LA PARADA METRO VIA LAS PEÑAS
11672;MALECON Y MATILDE CRUZATTY;
11673;MALECON JULIO IZURIETA S/N MARISCAL SUCRE; Frente a la ferreteria Mariela Izurieta 
11674;CALLE PRINCIPAL DE MACHALILLA;
11675;MALECON SIMON BOLIVAR 202 LOJA;DIAGONAL AL CUERPO DE BOMBEROS
11676;GENERAL CÓRDOVA Y JUAN MONTALVO;
11677;VIA RUTA SPONDYLUS S/N BARRIO LAS MERCEDES;
11678;MALECON DE PUERTO CAYO;TEATRO NACIONAL SUCRE PLANTA BAJA
11679;JUAN MONTALVO S/N GENERAL CORDOVA;A LADO DEL CHIFA WIN WHA
11680;GENERAL CORDOVA Y MALECON;
11681;BARRIO CORDOVA CALLE 19 Y AV. 11 Y 12;
11682;Guayaquil S/N Y ManabÍ;
11683;AV. EL PERIODISTA S/N AV. 5 DE JUNIO;
11684;AV 5 DE JUNIO Y PERIODISTA;
11685;MALECÓN ANTIGUO MUELLE MUNICIPAL;
11686;MALECON ALBERTO F.SANTOS;
11687;GENERAL CORDOVA Y JUAN MONTALVO;
11688;CALLE GENERAL CORDOVA Y ROCAFUERTE;A LADO DEL GIMNASIO BOODY WELL
11689;GENERAL CORDOVA Y MALECON JULIO IZURIETA;
11690;CORDOVA 18 DE OCTUBRE Y FCO PACHECO;DIAGONAL A LA DISTRIBUIDORA DE GAS PARRALES
11691;AV. 10 DE AGOSTO S/N Y RIO COFANES;
11692;AV CHARLES BINFORD S/N AV CHARLES DARWIN;
11693;CALLE 15 Y AV. 3;
11694;BOLIVAR S/N FEBRES CORDERO;
11695;SITIO EL COLORADO KM 5 1/2 VIA MANTA PORTOVIEJO;EDIFICIO DE ESPECIALIDADES ROFE FRENTE A LA CLINICA GARAY
11696;COMUNA SANCAN S/N A 40 METROS DEL COMEDOR MARTITA CARRETERA JIPIJAPA PORTOVIEJO KM 8 1/2;
11697;KILOMETRO  4 VIA A PORTOVIEJO CRUCITA;
11698;ANDRES DE VERA FRENTE A LA FABRICA DE BLOQUE;
11699;ROCAFUERTE 439 BOLIVAR;FRENTE A LAS OFICINAS DE LA COMPAÑIA ESCOAL
11700;CALLE GENERAL CORDOVA;A LADO DE ECUASANITAS
11701;ESPEJO ENTRE CORDOVA Y 10 DE AGOSTO;
11702;SITIO LA CANTERA, KM. 33 VIA PORTOVIEJO QUEVEDO;
11703;AV. 6 S/N CALLE 13 Y 14;
11704;CESAR CHAVEZ 000 RAMON FERNANDEZ Y CHILE;
11705;C.10 AV.13;
11706;AV. BOLIVAR Y ARENA;
11707;KM 1/2 VIA MANTA - ROCAFUERTE;
11708;PLAYA SAN JOSE CALLE LOS GERANIOS;
11709;;
11710;AV. CIRCUNVALACION 18 Y CALLE 20;
11711;MALECON ESCENICO # 8 - 9 - 10;
11712;CALLE 13 DE OCTUBRE;DIAGONAL AL PARQUE DE LA MADRE
11713;VIA BARBAQUILLO;
11714;VIA BARBASQUILLO PLAYA BARABASQUILLO;
11715;GENERAL CORDOVA Y ROCAFUERTE ESQUINA; A una cuadra del malecon escenico. 
11716;PAEZ S/N ATAHUALPA;
11717;VÍA CHONE - QUITO KM 11;FRENTE AL MAR
11718;CALLE JUNIN S/N Y SAMUEL TOALA;
11719;Av. 7 s/n Calle 20;
11720;AV.REALES TAMARINDO JUNTO URB. MARIA GRAZZIA;
11721;Malecón y calle secundaria S/N Calle Secundaria;
11722;SANTA MARIANITA;
11723;CALLE CORDOVA Y 18 DE OCTUBRE; FRENTE AL RETEN NAVAL 
11724;CALLE 25 Y AV.29 ; Cerca del mercado&nbsp  central a dos cuadras de plastilopez 
11725;10 DE AGOSTO Y SIMON DAVIDS VELASQUEZ; Sector Villa Rica, junto&nbsp  a la Hostería Playa del sol 
11726;SITIO LAS GILCES;AL LADO DE CONFECCIONES VICTORIA
11727;MALECON JULIO IZURIETA S/N ABDON CALDERON;
11728;calle 9 av 16 a dos cuadras de plastilopez;
11729;Rumiyahui, barrio Miramar s/n s/n;
11730;AV. 13 S/N CALLE 13 Y 14;
11731;C.C. PLAZA DEL SOL, LOCAL A-21;A LADO DE LA DISTRIBUIDORA HENVER
11732;CALLE 16 Y AV. 29 Y 30;
11733;AV.24 DE MAYO Y CALLE 2 TARQUI;
11734;MALECON Y ELOY ALFARO;
11735;AV. REALES TAMARINDOS S/N PEDRO CEVALLOS VITERI;
11736;AV. 24 Y FLAVIO REYES;
11737;VÍA SAN MATEO DIAGONAL A OETROCOMERCIAL; A lado del hospedaje Mar Azul 
11738;AV. 15 ENTRE CALLES 3 Y 4 ; A UN LADO DE OPERADORA ORCA TOUR 
11739;CALLE 15 AV. 30 LOS ALGARROBOS;
11740;CIUD. ELECTRICOS ELMEMANABI #4;
11741;Malecòn Julio Izurieta  S/N Mariscal Sucre;
11742;MALECON JULIO IZURIETA S/N EFRAIN REYES PANDA;
11743;CALLE 24 Y AV. M2 BARRIO EL MURCIELAGO;
11744;PUERTO LOPEZ;
11745;KM. 6 NORTE RUTA DEL SPONDYLUS, SITIO LA BOCA DE CAYO;DIAGONAL A LA ESCUELA DE PESCA
11746;ELOY ALFARO S/N Y JUAN MONTALVO;A LADO DE MUEBLES EL BOSQUE
11747;AV. CHONE S/N Y SANTA ANA;
11748;CALLE 15 AV. MALECON;
11749;31 A 211 AV. FLAVIO REYES;
11750;AV. FLAVIO REYES S/N CALLE 24;
11751;PUERTO LOPEZ;
11752;FRENTE A CDLA MANTA 2000;A LADO DEL COMEDOR EL MARINERO
11753;MALECON JULIO IZURIETA;FRENTE A ESCUELA JOSE MEJIA LEQUERICA
11754;ESPEJO S/N PEDRO GUAL;ATRAS DEL COMEDOR PANCHITA
11755;VIA CIRCUNVALACION II S/N DIAGONAL COMPAÑIA HYUNDAY, LAS LAGUNAS;
11756;MARISCAL SUCRE S/M MALECON JULIO IZURIETA ;
11757;VICENTE ROCAFUERTE S/N AV. SEGUNDO ROSALES;
11758;PRINCIPAL S/N S/N;
11759;CALLE 15 AV 7 Y 8;
11760;AV. MANABI Y TENNIS CLUB;
11761;SUCRE 715 Y RICAURTE;
11762;PASEO SHOPPING BAHIA DE CARAQUEZ PLANTA BAJA;
11763;AV. 4 DE NOVIEMBRE CALLE 112 PASEO SHOPPING MANTA;
11764;AMERICA Y JORGE WASHINTON;
11765;AV. AMERICA RIO PORTOVIEJO Y GABRIELA MISTRAL, COMISARIATO SUPER AKI;A LADO DEL RESTAURANTE MIMOSA
11766;5 DE JUNIO  CALLEJON TERAN;
11767;C.C. PASEO SHOPPING DURÁN, AUTOPISTA DURÁN-BOLICHE, KM. 3,5; Frente a la facilidad pescquera 
11768;GENERAL CORDOVA ENTRE MALECON  JULIO IZURIETA FRENTE AL EDIFICIO CUERPOS DE BOMBEROS;
11769;AV. AMERICA 110 AV. REALES TAMARINDOS;
11770;MONTECRISTI COLORADO;
11771;MALECON JULIO IZURIETA S/N BARRIO SAN PEDRO;
11772;CALLE 20 Y AV. 12;
11773;MALECON JULIO IZURIETA FRENTE AL MUELLE TURISTICO;
11774;C.12 AV.20;
11775;MALL DEL PACIFICO PATIO DE COMIDAS;
11776;VIA MANTA ROCAFUERTE KM 11/2 DENTRO DEL MINI MARKET;
11777;AV. MANABI Y TENNIS CLUB;
11778;AV. 3 DE NOVIEMBRE, C.C. PASEO SHOPPING BAHIA;
11779;CALLE 10 ENTRE Y AV. 2;
11780;CALLE 16 Y AV.FLAVIO REYES;
11781;AV. JORGE WASHINGTON C.C. PASEO SHOPPING PORTOVIEJO 1ER PISO LOCAL E-3;A LADO DE LA ESCUELA FELICISIMO LOPEZ
11782;MALL DEL PACIFICO ;FRENTE A SUPER PACO
11783;CALLE 5 DE JUNIO N*12 INTERSECCIO CALLEJÓN ROBLES, C.C. MULTIPLAZA;
11784;PASEO SHOPINGG ;
11785;PRINCIPAL S/N S/N S/N;FRENTE AL PARQUE DE LA MADRE
11786;13 SD ENTRE AV. 20 Y 21;
11787;AMERICA S/N Y AV. 5 DE JUNIO Y AV. MANABI; FRENTE A HOSTAL QUENTIN DIAGONAL A HOSTAL MACHALILLA 
11788;MALECON VIA A SAN ISIDRO; Frente a establñecimiento Quentin 
11789;;
11790;CUID. UNIVERSITARIA CALLE 8;A UNA CUADRA DE SUPERMAXI
11791;ALEJO LASCANO SN JUAN MONTALVO;FRENTE A SERVIENTREGA, CASA DE TRES PISOS, COLOR PLOMO
11792;ALEJO LASCANO S/N JUAN MONTALVO;
11793;CALLE FERMIN ASCENCIO Y AV. MACHALILLA;
11794;22 S/N AV. FLAVIO REYES;
11795;THOMAS HALFLANTS S/N ORIENTE;
11796;AV.7 BARRIO CORDOVA;
11797;AV.14 ENTRE CALLES 13 Y 14 #405;A LADO DE LA URBANIZACION BONITA BEACH
11798;AV. 10 Y CALLE 12 Y 13;A LADO DEL ASCILO DE ANCIANOS GUILLERMINA LOOR
11799;VIA BARBASQUILLO PLAZADEL SOL;FRENTE A LA CAMARA DE LA CONSTRUCCION
11800;MALECON ALBERTO F SANTOS N° 1846 JUNTO A PINTURAS EL MAESTRO;
11801;MALECON S/N S/N;
11802;12 DE MARZO S/N AV. GUAYAQUIL Y ROCAFUERTE;
11803;AV. REALES TAMARINDOS S/N VILIULFO CEDEÑO;
11804;VIA BARBAQUILLO UMIÑA;
11805;CALLE ANIBAL BRAVO URB. LOS ALAMOS DOS VILLA 6;
11806;CALLE SEGUNDA LOTE 5 GUIDO CHIRIBOGA ;A LADO DEL CONSEJO PROVINCIAL DE MANABI
11807;MONTAÑITA LOTE 5 JUNTO AL CAJERO DE BANCO DE GUAYAQUIL DENTRO DEL HOSTAL KARUKERA;
